Institution UKPRN code,Institution name,Main panel,Unit of assessment number,Unit of assessment name,Multiple submission letter,Multiple submission name,Joint submission,Income source,Income for academic year 2013-14,Income for academic year 2014-15,Average income for academic years 2015-16 to 2019-20,Average income for academic years 2013-14 to 2019-20,Total income for academic years 2013-14 to 2019-20
10007814,Cardiff University,B,11,Computer Science and Informatics,,,,Non-EU industry commerce and public corporations,0,0,"1,625","1,161","8,127"
10007814,Cardiff University,B,11,Computer Science and Informatics,,,,Non-EU other,0,0,"23,382","16,701","116,911"
10007814,Cardiff University,B,11,Computer Science and Informatics,,,,Total income,"1,837,554","1,832,304","2,264,500","2,141,765","14,992,359"
10007141,University of Central Lancashire,B,11,Computer Science and Informatics,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","30,271","35,189","10,803","17,068","119,477"
10007141,University of Central Lancashire,B,11,Computer Science and Informatics,,,,UK-based charities (open competitive process),"3,005","4,980","1,940","2,526","17,685"
10007141,University of Central Lancashire,B,11,Computer Science and Informatics,,,,UK-based charities (other),0,0,0,0,0
10007141,University of Central Lancashire,B,11,Computer Science and Informatics,,,,"UK central government bodies/local authorities, health and hospital authorities","2,500",0,"2,933","2,452","17,166"
10007141,University of Central Lancashire,B,11,Computer Science and Informatics,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10007141,University of Central Lancashire,B,11,Computer Science and Informatics,,,,"UK industry, commerce and public corporations","18,564",0,"32,764","26,055","182,385"
10007141,University of Central Lancashire,B,11,Computer Science and Informatics,,,,UK other sources,0,0,0,0,0
10007141,University of Central Lancashire,B,11,Computer Science and Informatics,,,,EU government bodies,"18,070","-6,160","31,878","24,471","171,300"
10007141,University of Central Lancashire,B,11,Computer Science and Informatics,,,,EU-based charities (open competitive process),0,0,0,0,0
10007141,University of Central Lancashire,B,11,Computer Science and Informatics,,,,"EU industry, commerce and public corporations",0,0,0,0,0
10007141,University of Central Lancashire,B,11,Computer Science and Informatics,,,,EU (excluding UK) other,0,0,0,0,0
10007141,University of Central Lancashire,B,11,Computer Science and Informatics,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10007141,University of Central Lancashire,B,11,Computer Science and Informatics,,,,Non-EU industry commerce and public corporations,0,0,"4,423","3,159","22,118"
10007141,University of Central Lancashire,B,11,Computer Science and Informatics,,,,Non-EU other,0,0,0,0,0
10007141,University of Central Lancashire,B,11,Computer Science and Informatics,,,,Total income,"72,410","34,009","84,742","75,733","530,131"
10007848,University of Chester,B,11,Computer Science and Informatics,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh",0,0,"71,766","51,261","358,831"
10007848,University of Chester,B,11,Computer Science and Informatics,,,,UK-based charities (open competitive process),0,0,"5,953","4,252","29,769"
10007848,University of Chester,B,11,Computer Science and Informatics,,,,UK-based charities (other),0,0,0,0,0
10007848,University of Chester,B,11,Computer Science and Informatics,,,,"UK central government bodies/local authorities, health and hospital authorities",0,0,"19,330","13,807","96,653"
10007848,University of Chester,B,11,Computer Science and Informatics,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10007848,University of Chester,B,11,Computer Science and Informatics,,,,"UK industry, commerce and public corporations",0,0,0,0,0
10007848,University of Chester,B,11,Computer Science and Informatics,,,,UK other sources,0,0,0,0,0
10007848,University of Chester,B,11,Computer Science and Informatics,,,,EU government bodies,0,0,0,0,0
10007848,University of Chester,B,11,Computer Science and Informatics,,,,EU-based charities (open competitive process),0,0,0,0,0
10007848,University of Chester,B,11,Computer Science and Informatics,,,,"EU industry, commerce and public corporations",0,0,0,0,0
10007848,University of Chester,B,11,Computer Science and Informatics,,,,EU (excluding UK) other,0,0,0,0,0
10007848,University of Chester,B,11,Computer Science and Informatics,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10007848,University of Chester,B,11,Computer Science and Informatics,,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10007848,University of Chester,B,11,Computer Science and Informatics,,,,Non-EU other,0,0,0,0,0
10007848,University of Chester,B,11,Computer Science and Informatics,,,,Total income,0,0,"97,050","69,321","485,253"
10001478,"City, University of London",B,11,Computer Science and Informatics,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","302,116","635,729","354,032","386,858","2,708,006"
10001478,"City, University of London",B,11,Computer Science and Informatics,,,,UK-based charities (open competitive process),"15,934",0,"7,902","7,921","55,448"
10001478,"City, University of London",B,11,Computer Science and Informatics,,,,UK-based charities (other),0,0,"14,956","10,683","74,782"
10001478,"City, University of London",B,11,Computer Science and Informatics,,,,"UK central government bodies/local authorities, health and hospital authorities","339,284","213,132","190,547","215,021","1,505,152"
10001478,"City, University of London",B,11,Computer Science and Informatics,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10001478,"City, University of London",B,11,Computer Science and Informatics,,,,"UK industry, commerce and public corporations","37,407","152,388","91,276","92,310","646,176"
10001478,"City, University of London",B,11,Computer Science and Informatics,,,,UK other sources,0,"36,156","11,848","13,628","95,397"
10001478,"City, University of London",B,11,Computer Science and Informatics,,,,EU government bodies,"557,428","382,555","462,751","464,820","3,253,740"
10001478,"City, University of London",B,11,Computer Science and Informatics,,,,EU-based charities (open competitive process),0,0,0,0,0
10001478,"City, University of London",B,11,Computer Science and Informatics,,,,"EU industry, commerce and public corporations",0,0,"29,660","21,186","148,303"
10001478,"City, University of London",B,11,Computer Science and Informatics,,,,EU (excluding UK) other,0,0,"63,079","45,056","315,398"
10001478,"City, University of London",B,11,Computer Science and Informatics,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10001478,"City, University of London",B,11,Computer Science and Informatics,,,,Non-EU industry commerce and public corporations,0,0,"37,182","26,559","185,914"
10001478,"City, University of London",B,11,Computer Science and Informatics,,,,Non-EU other,0,0,0,0,0
10001478,"City, University of London",B,11,Computer Science and Informatics,,,,Total income,"1,252,169","1,419,960","1,263,237","1,284,045","8,988,316"
10001883,De Montfort University,B,11,Computer Science and Informatics,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","119,027","105,536","199,719","174,737","1,223,159"
10001883,De Montfort University,B,11,Computer Science and Informatics,,,,UK-based charities (open competitive process),0,"11,639","20,836","16,546","115,822"
10001883,De Montfort University,B,11,Computer Science and Informatics,,,,UK-based charities (other),"21,953",0,0,"3,136","21,953"
10001883,De Montfort University,B,11,Computer Science and Informatics,,,,"UK central government bodies/local authorities, health and hospital authorities","227,291","129,802","162,403","167,016","1,169,112"
10001883,De Montfort University,B,11,Computer Science and Informatics,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10001883,De Montfort University,B,11,Computer Science and Informatics,,,,"UK industry, commerce and public corporations","372,702",0,"49,373","88,509","619,569"
10001883,De Montfort University,B,11,Computer Science and Informatics,,,,UK other sources,"86,333","32,617","2,784","18,981","132,871"
10001883,De Montfort University,B,11,Computer Science and Informatics,,,,EU government bodies,"295,810","449,521","933,061","772,948","5,410,637"
10001883,De Montfort University,B,11,Computer Science and Informatics,,,,EU-based charities (open competitive process),0,0,0,0,0
10001883,De Montfort University,B,11,Computer Science and Informatics,,,,"EU industry, commerce and public corporations",0,0,0,0,0
10001883,De Montfort University,B,11,Computer Science and Informatics,,,,EU (excluding UK) other,"31,019","45,142","20,099","25,237","176,660"
10001883,De Montfort University,B,11,Computer Science and Informatics,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10001883,De Montfort University,B,11,Computer Science and Informatics,,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10001883,De Montfort University,B,11,Computer Science and Informatics,,,,Non-EU other,0,0,"17,387","12,419","86,938"
10001883,De Montfort University,B,11,Computer Science and Informatics,,,,Total income,"1,154,135","774,257","1,405,665","1,279,531","8,956,721"
10007851,University of Derby,B,11,Computer Science and Informatics,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh",0,0,800,571,"4,000"
10007851,University of Derby,B,11,Computer Science and Informatics,,,,UK-based charities (open competitive process),0,"40,000","2,600","7,571","53,000"
10007851,University of Derby,B,11,Computer Science and Informatics,,,,UK-based charities (other),0,0,0,0,0
10007851,University of Derby,B,11,Computer Science and Informatics,,,,"UK central government bodies/local authorities, health and hospital authorities","4,000",0,"53,800","39,000","273,000"
10007851,University of Derby,B,11,Computer Science and Informatics,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10007851,University of Derby,B,11,Computer Science and Informatics,,,,"UK industry, commerce and public corporations","74,000","42,000","47,400","50,428","353,000"
10007851,University of Derby,B,11,Computer Science and Informatics,,,,UK other sources,"24,000","-1,000",0,"3,285","23,000"
10007851,University of Derby,B,11,Computer Science and Informatics,,,,EU government bodies,0,0,600,428,"3,000"
10007851,University of Derby,B,11,Computer Science and Informatics,,,,EU-based charities (open competitive process),0,0,0,0,0
10007851,University of Derby,B,11,Computer Science and Informatics,,,,"EU industry, commerce and public corporations",0,"22,000","19,600","17,142","120,000"
10007851,University of Derby,B,11,Computer Science and Informatics,,,,EU (excluding UK) other,0,0,0,0,0
10007851,University of Derby,B,11,Computer Science and Informatics,,,,Non-EU-based charities (open competitive process),0,0,800,571,"4,000"
10007851,University of Derby,B,11,Computer Science and Informatics,,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10007851,University of Derby,B,11,Computer Science and Informatics,,,,Non-EU other,0,"25,000","22,400","19,571","137,000"
10007851,University of Derby,B,11,Computer Science and Informatics,,,,Total income,"102,000","128,000","148,000","138,571","970,000"
10007852,University of Dundee,B,11,Computer Science and Informatics,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","1,159,424","879,546","882,129","921,373","6,449,617"
10007852,University of Dundee,B,11,Computer Science and Informatics,,,,UK-based charities (open competitive process),"109,697","114,790","18,942","45,599","319,197"
