Institution UKPRN code,Institution name,Main panel,Unit of assessment number,Unit of assessment name,Multiple submission letter,Multiple submission name,Joint submission,Income source,Income for academic year 2013-14,Income for academic year 2014-15,Average income for academic years 2015-16 to 2019-20,Average income for academic years 2013-14 to 2019-20,Total income for academic years 2013-14 to 2019-20
10007856,Aberystwyth University,A,6,"Agriculture, Food and Veterinary Sciences",,,,EU (excluding UK) other,0,0,0,0,0
10007856,Aberystwyth University,A,6,"Agriculture, Food and Veterinary Sciences",,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10007856,Aberystwyth University,A,6,"Agriculture, Food and Veterinary Sciences",,,,Non-EU industry commerce and public corporations,"4,000",0,"5,400","4,428","31,000"
10007856,Aberystwyth University,A,6,"Agriculture, Food and Veterinary Sciences",,,,Non-EU other,0,0,"3,400","2,428","17,000"
10007856,Aberystwyth University,A,6,"Agriculture, Food and Veterinary Sciences",,,,Total income,"14,662,000","15,278,000","13,766,000","14,110,000","98,770,000"
10007856,Aberystwyth University,B,9,Physics,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","187,000","320,000","359,200","329,000","2,303,000"
10007856,Aberystwyth University,B,9,Physics,,,,UK-based charities (open competitive process),"-5,000","2,000","12,200","8,285","58,000"
10007856,Aberystwyth University,B,9,Physics,,,,UK-based charities (other),0,0,"2,000","1,428","10,000"
10007856,Aberystwyth University,B,9,Physics,,,,"UK central government bodies/local authorities, health and hospital authorities","1,000","5,000","65,600","47,714","334,000"
10007856,Aberystwyth University,B,9,Physics,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10007856,Aberystwyth University,B,9,Physics,,,,"UK industry, commerce and public corporations",0,0,"1,600","1,142","8,000"
10007856,Aberystwyth University,B,9,Physics,,,,UK other sources,0,0,0,0,0
10007856,Aberystwyth University,B,9,Physics,,,,EU government bodies,"13,000","99,000","163,400","132,714","929,000"
10007856,Aberystwyth University,B,9,Physics,,,,EU-based charities (open competitive process),0,0,0,0,0
10007856,Aberystwyth University,B,9,Physics,,,,"EU industry, commerce and public corporations",0,0,0,0,0
10007856,Aberystwyth University,B,9,Physics,,,,EU (excluding UK) other,0,0,0,0,0
10007856,Aberystwyth University,B,9,Physics,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10007856,Aberystwyth University,B,9,Physics,,,,Non-EU industry commerce and public corporations,"96,000","110,000","16,000","40,857","286,000"
10007856,Aberystwyth University,B,9,Physics,,,,Non-EU other,"39,000","89,000","7,400","23,571","165,000"
10007856,Aberystwyth University,B,9,Physics,,,,Total income,"331,000","625,000","627,400","584,714","4,093,000"
10007856,Aberystwyth University,B,10,Mathematical Sciences,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","10,000","10,000","112,000","82,857","580,000"
10007856,Aberystwyth University,B,10,Mathematical Sciences,,,,UK-based charities (open competitive process),"14,000",0,600,"2,428","17,000"
10007856,Aberystwyth University,B,10,Mathematical Sciences,,,,UK-based charities (other),"3,000","3,000",0,857,"6,000"
10007856,Aberystwyth University,B,10,Mathematical Sciences,,,,"UK central government bodies/local authorities, health and hospital authorities",0,0,"8,200","5,857","41,000"
10007856,Aberystwyth University,B,10,Mathematical Sciences,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10007856,Aberystwyth University,B,10,Mathematical Sciences,,,,"UK industry, commerce and public corporations",0,0,"11,800","8,428","59,000"
10007856,Aberystwyth University,B,10,Mathematical Sciences,,,,UK other sources,0,0,0,0,0
10007856,Aberystwyth University,B,10,Mathematical Sciences,,,,EU government bodies,"508,000","511,000","263,200","333,571","2,335,000"
10007856,Aberystwyth University,B,10,Mathematical Sciences,,,,EU-based charities (open competitive process),0,0,0,0,0
10007856,Aberystwyth University,B,10,Mathematical Sciences,,,,"EU industry, commerce and public corporations","3,000","2,000",0,714,"5,000"
10007856,Aberystwyth University,B,10,Mathematical Sciences,,,,EU (excluding UK) other,0,0,0,0,0
10007856,Aberystwyth University,B,10,Mathematical Sciences,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10007856,Aberystwyth University,B,10,Mathematical Sciences,,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10007856,Aberystwyth University,B,10,Mathematical Sciences,,,,Non-EU other,0,0,0,0,0
10007856,Aberystwyth University,B,10,Mathematical Sciences,,,,Total income,"538,000","526,000","395,800","434,714","3,043,000"
10007856,Aberystwyth University,B,11,Computer Science and Informatics,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","180,000","230,000","156,000","170,000","1,190,000"
10007856,Aberystwyth University,B,11,Computer Science and Informatics,,,,UK-based charities (open competitive process),"45,000","25,000",400,"10,285","72,000"
10007856,Aberystwyth University,B,11,Computer Science and Informatics,,,,UK-based charities (other),0,0,0,0,0
10007856,Aberystwyth University,B,11,Computer Science and Informatics,,,,"UK central government bodies/local authorities, health and hospital authorities","273,000","137,000","96,400","127,428","892,000"
10007856,Aberystwyth University,B,11,Computer Science and Informatics,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10007856,Aberystwyth University,B,11,Computer Science and Informatics,,,,"UK industry, commerce and public corporations","203,000","121,000","65,600","93,142","652,000"
10007856,Aberystwyth University,B,11,Computer Science and Informatics,,,,UK other sources,0,0,0,0,0
10007856,Aberystwyth University,B,11,Computer Science and Informatics,,,,EU government bodies,"284,000","274,000","388,800","357,428","2,502,000"
10007856,Aberystwyth University,B,11,Computer Science and Informatics,,,,EU-based charities (open competitive process),0,0,0,0,0
10007856,Aberystwyth University,B,11,Computer Science and Informatics,,,,"EU industry, commerce and public corporations","1,000",0,-200,0,0
10007856,Aberystwyth University,B,11,Computer Science and Informatics,,,,EU (excluding UK) other,0,0,0,0,0
10007856,Aberystwyth University,B,11,Computer Science and Informatics,,,,Non-EU-based charities (open competitive process),0,0,"1,000",714,"5,000"
10007856,Aberystwyth University,B,11,Computer Science and Informatics,,,,Non-EU industry commerce and public corporations,"1,000",0,0,142,"1,000"
10007856,Aberystwyth University,B,11,Computer Science and Informatics,,,,Non-EU other,0,0,800,571,"4,000"
10007856,Aberystwyth University,B,11,Computer Science and Informatics,,,,Total income,"987,000","787,000","708,800","759,714","5,318,000"
10000163,AECC University College,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh",0,0,0,0,0
10000163,AECC University College,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,UK-based charities (open competitive process),0,0,"4,200","3,000","21,000"
10000163,AECC University College,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,UK-based charities (other),0,0,"7,800","5,571","39,000"
10000163,AECC University College,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,"UK central government bodies/local authorities, health and hospital authorities",0,0,0,0,0
10000163,AECC University College,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,Health research funding bodies,0,0,0,0,0
10000163,AECC University College,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10000163,AECC University College,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,"UK industry, commerce and public corporations",0,0,0,0,0
10000163,AECC University College,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,UK other sources,0,0,0,0,0
10000163,AECC University College,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,EU government bodies,0,0,"7,800","5,571","39,000"
10000163,AECC University College,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,EU-based charities (open competitive process),0,0,0,0,0
10000163,AECC University College,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,"EU industry, commerce and public corporations",0,0,0,0,0
10000163,AECC University College,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,EU (excluding UK) other,0,0,400,285,"2,000"
10000163,AECC University College,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10000163,AECC University College,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10000163,AECC University College,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,Non-EU other,0,0,0,0,0
10000163,AECC University College,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,Total income,0,0,"20,200","14,428","101,000"
10000291,Anglia Ruskin University,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","27,177","68,604","38,573","41,235","288,650"
10000291,Anglia Ruskin University,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,UK-based charities (open competitive process),"27,287","95,619","166,729","136,650","956,553"
10000291,Anglia Ruskin University,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,UK-based charities (other),"62,569","29,027","23,748","30,048","210,340"
10000291,Anglia Ruskin University,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,"UK central government bodies/local authorities, health and hospital authorities","508,380","379,158","392,713","407,300","2,851,103"
10000291,Anglia Ruskin University,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,Health research funding bodies,"1,349","1,387","60,856","43,859","307,017"
10000291,Anglia Ruskin University,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10000291,Anglia Ruskin University,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,"UK industry, commerce and public corporations","83,759","60,058","143,620","123,131","861,918"
10000291,Anglia Ruskin University,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,UK other sources,"16,845",0,"34,925","27,352","191,470"
10000291,Anglia Ruskin University,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,EU government bodies,"82,616","706,510","573,967","522,709","3,658,963"
10000291,Anglia Ruskin University,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,EU-based charities (open competitive process),0,0,0,0,0
10000291,Anglia Ruskin University,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,"EU industry, commerce and public corporations","5,983","5,784","11,155","9,649","67,546"
10000291,Anglia Ruskin University,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,EU (excluding UK) other,0,0,938,670,"4,694"
10000291,Anglia Ruskin University,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,Non-EU-based charities (open competitive process),0,0,"21,206","15,147","106,033"
10000291,Anglia Ruskin University,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,Non-EU industry commerce and public corporations,"84,656","87,859","162,488","140,707","984,955"
10000291,Anglia Ruskin University,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,Non-EU other,"48,218","35,259","104,965","86,900","608,302"
10000291,Anglia Ruskin University,A,3,"Allied Health Professions, Dentistry, Nursing and Pharmacy",,,,Total income,"948,839","1,469,265","1,735,888","1,585,363","11,097,544"
10000291,Anglia Ruskin University,A,4,"Psychology, Psychiatry and Neuroscience",,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","3,552","2,404","12,624","9,868","69,079"
10000291,Anglia Ruskin University,A,4,"Psychology, Psychiatry and Neuroscience",,,,UK-based charities (open competitive process),"8,608","33,176","57,720","47,198","330,388"
10000291,Anglia Ruskin University,A,4,"Psychology, Psychiatry and Neuroscience",,,,UK-based charities (other),"12,545",0,0,"1,792","12,545"
10000291,Anglia Ruskin University,A,4,"Psychology, Psychiatry and Neuroscience",,,,"UK central government bodies/local authorities, health and hospital authorities",0,0,"12,320","8,800","61,600"
10000291,Anglia Ruskin University,A,4,"Psychology, Psychiatry and Neuroscience",,,,Health research funding bodies,0,0,0,0,0
10000291,Anglia Ruskin University,A,4,"Psychology, Psychiatry and Neuroscience",,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10000291,Anglia Ruskin University,A,4,"Psychology, Psychiatry and Neuroscience",,,,"UK industry, commerce and public corporations","-5,400","12,040","7,652","6,414","44,900"
10000291,Anglia Ruskin University,A,4,"Psychology, Psychiatry and Neuroscience",,,,UK other sources,"16,689",0,0,"2,384","16,689"
10000291,Anglia Ruskin University,A,4,"Psychology, Psychiatry and Neuroscience",,,,EU government bodies,"35,878","13,941",827,"7,708","53,956"
10000291,Anglia Ruskin University,A,4,"Psychology, Psychiatry and Neuroscience",,,,EU-based charities (open competitive process),0,0,0,0,0
