Institution UKPRN code,Institution name,Main panel,Unit of assessment number,Unit of assessment name,Multiple submission letter,Multiple submission name,Joint submission,Income source,Income for academic year 2013-14,Income for academic year 2014-15,Average income for academic years 2015-16 to 2019-20,Average income for academic years 2013-14 to 2019-20,Total income for academic years 2013-14 to 2019-20
10000291,Anglia Ruskin University,C,13,"Architecture, Built Environment and Planning",,,,UK-based charities (open competitive process),0,0,"13,329","9,521","66,649"
10000291,Anglia Ruskin University,C,13,"Architecture, Built Environment and Planning",,,,UK-based charities (other),0,0,"4,810","3,436","24,053"
10000291,Anglia Ruskin University,C,13,"Architecture, Built Environment and Planning",,,,"UK central government bodies/local authorities, health and hospital authorities",0,0,0,0,0
10000291,Anglia Ruskin University,C,13,"Architecture, Built Environment and Planning",,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10000291,Anglia Ruskin University,C,13,"Architecture, Built Environment and Planning",,,,"UK industry, commerce and public corporations",249,"7,505","2,144","2,639","18,476"
10000291,Anglia Ruskin University,C,13,"Architecture, Built Environment and Planning",,,,UK other sources,0,0,0,0,0
10000291,Anglia Ruskin University,C,13,"Architecture, Built Environment and Planning",,,,EU government bodies,"61,230","5,003","908,096","658,102","4,606,716"
10000291,Anglia Ruskin University,C,13,"Architecture, Built Environment and Planning",,,,EU-based charities (open competitive process),0,0,0,0,0
10000291,Anglia Ruskin University,C,13,"Architecture, Built Environment and Planning",,,,"EU industry, commerce and public corporations",0,0,0,0,0
10000291,Anglia Ruskin University,C,13,"Architecture, Built Environment and Planning",,,,EU (excluding UK) other,0,0,0,0,0
10000291,Anglia Ruskin University,C,13,"Architecture, Built Environment and Planning",,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10000291,Anglia Ruskin University,C,13,"Architecture, Built Environment and Planning",,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10000291,Anglia Ruskin University,C,13,"Architecture, Built Environment and Planning",,,,Non-EU other,0,0,0,0,0
10000291,Anglia Ruskin University,C,13,"Architecture, Built Environment and Planning",,,,Total income,"61,479","12,508","947,911","687,649","4,813,545"
10000291,Anglia Ruskin University,C,14,Geography and Environmental Studies,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","22,676","4,908","126,116","94,023","658,167"
10000291,Anglia Ruskin University,C,14,Geography and Environmental Studies,,,,UK-based charities (open competitive process),"4,364","4,900","13,046","10,642","74,497"
10000291,Anglia Ruskin University,C,14,Geography and Environmental Studies,,,,UK-based charities (other),"4,580",0,"4,067","3,559","24,916"
10000291,Anglia Ruskin University,C,14,Geography and Environmental Studies,,,,"UK central government bodies/local authorities, health and hospital authorities","20,950","16,400","6,692","10,116","70,814"
10000291,Anglia Ruskin University,C,14,Geography and Environmental Studies,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10000291,Anglia Ruskin University,C,14,Geography and Environmental Studies,,,,"UK industry, commerce and public corporations","13,610","36,671","22,335","23,137","161,960"
10000291,Anglia Ruskin University,C,14,Geography and Environmental Studies,,,,UK other sources,0,0,"2,800","2,000","14,000"
10000291,Anglia Ruskin University,C,14,Geography and Environmental Studies,,,,EU government bodies,"30,733","25,414","667,182","484,579","3,392,058"
10000291,Anglia Ruskin University,C,14,Geography and Environmental Studies,,,,EU-based charities (open competitive process),0,0,0,0,0
10000291,Anglia Ruskin University,C,14,Geography and Environmental Studies,,,,"EU industry, commerce and public corporations",0,0,43,31,219
10000291,Anglia Ruskin University,C,14,Geography and Environmental Studies,,,,EU (excluding UK) other,0,0,0,0,0
10000291,Anglia Ruskin University,C,14,Geography and Environmental Studies,,,,Non-EU-based charities (open competitive process),0,0,"4,346","3,104","21,734"
10000291,Anglia Ruskin University,C,14,Geography and Environmental Studies,,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10000291,Anglia Ruskin University,C,14,Geography and Environmental Studies,,,,Non-EU other,0,0,"1,189",849,"5,945"
10000291,Anglia Ruskin University,C,14,Geography and Environmental Studies,,,,Total income,"96,913","88,293","847,820","632,044","4,424,310"
10000291,Anglia Ruskin University,C,17,Business and Management Studies,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","34,833","58,711","4,800","16,792","117,544"
10000291,Anglia Ruskin University,C,17,Business and Management Studies,,,,UK-based charities (open competitive process),0,0,"4,350","3,107","21,750"
10000291,Anglia Ruskin University,C,17,Business and Management Studies,,,,UK-based charities (other),0,0,0,0,0
10000291,Anglia Ruskin University,C,17,Business and Management Studies,,,,"UK central government bodies/local authorities, health and hospital authorities","33,186","28,546","37,539","35,633","249,431"
10000291,Anglia Ruskin University,C,17,Business and Management Studies,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10000291,Anglia Ruskin University,C,17,Business and Management Studies,,,,"UK industry, commerce and public corporations","86,207","174,440","30,106","58,739","411,178"
10000291,Anglia Ruskin University,C,17,Business and Management Studies,,,,UK other sources,"559,712","1,895",0,"80,229","561,607"
10000291,Anglia Ruskin University,C,17,Business and Management Studies,,,,EU government bodies,"70,286","123,573","103,652","101,731","712,122"
10000291,Anglia Ruskin University,C,17,Business and Management Studies,,,,EU-based charities (open competitive process),0,0,0,0,0
10000291,Anglia Ruskin University,C,17,Business and Management Studies,,,,"EU industry, commerce and public corporations",0,0,0,0,0
10000291,Anglia Ruskin University,C,17,Business and Management Studies,,,,EU (excluding UK) other,0,0,0,0,0
10000291,Anglia Ruskin University,C,17,Business and Management Studies,,,,Non-EU-based charities (open competitive process),0,0,"1,850","1,321","9,252"
10000291,Anglia Ruskin University,C,17,Business and Management Studies,,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10000291,Anglia Ruskin University,C,17,Business and Management Studies,,,,Non-EU other,0,0,0,0,0
10000291,Anglia Ruskin University,C,17,Business and Management Studies,,,,Total income,"784,224","387,165","182,299","297,554","2,082,884"
10000291,Anglia Ruskin University,C,18,Law,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh",0,0,"14,422","10,301","72,111"
10000291,Anglia Ruskin University,C,18,Law,,,,UK-based charities (open competitive process),0,0,184,131,923
10000291,Anglia Ruskin University,C,18,Law,,,,UK-based charities (other),0,0,0,0,0
10000291,Anglia Ruskin University,C,18,Law,,,,"UK central government bodies/local authorities, health and hospital authorities",0,0,0,0,0
10000291,Anglia Ruskin University,C,18,Law,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10000291,Anglia Ruskin University,C,18,Law,,,,"UK industry, commerce and public corporations",0,0,0,0,0
10000291,Anglia Ruskin University,C,18,Law,,,,UK other sources,0,0,0,0,0
10000291,Anglia Ruskin University,C,18,Law,,,,EU government bodies,0,0,0,0,0
10000291,Anglia Ruskin University,C,18,Law,,,,EU-based charities (open competitive process),0,0,0,0,0
10000291,Anglia Ruskin University,C,18,Law,,,,"EU industry, commerce and public corporations",0,0,0,0,0
10000291,Anglia Ruskin University,C,18,Law,,,,EU (excluding UK) other,0,0,0,0,0
10000291,Anglia Ruskin University,C,18,Law,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10000291,Anglia Ruskin University,C,18,Law,,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10000291,Anglia Ruskin University,C,18,Law,,,,Non-EU other,0,0,0,0,0
10000291,Anglia Ruskin University,C,18,Law,,,,Total income,0,0,"14,606","10,433","73,034"
10000291,Anglia Ruskin University,C,20,Social Work and Social Policy,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh",0,0,0,0,0
10000291,Anglia Ruskin University,C,20,Social Work and Social Policy,,,,UK-based charities (open competitive process),"29,424","19,752","149,209","113,603","795,224"
10000291,Anglia Ruskin University,C,20,Social Work and Social Policy,,,,UK-based charities (other),"19,513","56,292","301,373","226,096","1,582,673"
10000291,Anglia Ruskin University,C,20,Social Work and Social Policy,,,,"UK central government bodies/local authorities, health and hospital authorities","147,923","31,683","79,469","82,422","576,954"
10000291,Anglia Ruskin University,C,20,Social Work and Social Policy,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10000291,Anglia Ruskin University,C,20,Social Work and Social Policy,,,,"UK industry, commerce and public corporations",0,"62,130","-3,736","6,207","43,450"
10000291,Anglia Ruskin University,C,20,Social Work and Social Policy,,,,UK other sources,"2,476","2,672",0,735,"5,148"
10000291,Anglia Ruskin University,C,20,Social Work and Social Policy,,,,EU government bodies,0,0,"33,222","23,730","166,110"
10000291,Anglia Ruskin University,C,20,Social Work and Social Policy,,,,EU-based charities (open competitive process),0,0,0,0,0
10000291,Anglia Ruskin University,C,20,Social Work and Social Policy,,,,"EU industry, commerce and public corporations",0,0,0,0,0
10000291,Anglia Ruskin University,C,20,Social Work and Social Policy,,,,EU (excluding UK) other,0,0,0,0,0
10000291,Anglia Ruskin University,C,20,Social Work and Social Policy,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10000291,Anglia Ruskin University,C,20,Social Work and Social Policy,,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10000291,Anglia Ruskin University,C,20,Social Work and Social Policy,,,,Non-EU other,0,0,0,0,0
10000291,Anglia Ruskin University,C,20,Social Work and Social Policy,,,,Total income,"199,336","172,529","559,538","452,794","3,169,559"
10000291,Anglia Ruskin University,C,21,Sociology,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh",0,0,"1,652","1,180","8,263"
10000291,Anglia Ruskin University,C,21,Sociology,,,,UK-based charities (open competitive process),0,0,"37,589","26,849","187,948"
10000291,Anglia Ruskin University,C,21,Sociology,,,,UK-based charities (other),0,0,"6,217","4,441","31,089"
10000291,Anglia Ruskin University,C,21,Sociology,,,,"UK central government bodies/local authorities, health and hospital authorities",0,0,"21,046","15,033","105,234"
10000291,Anglia Ruskin University,C,21,Sociology,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10000291,Anglia Ruskin University,C,21,Sociology,,,,"UK industry, commerce and public corporations",0,0,0,0,0
10000291,Anglia Ruskin University,C,21,Sociology,,,,UK other sources,0,0,"1,400","1,000","7,000"
10000291,Anglia Ruskin University,C,21,Sociology,,,,EU government bodies,0,0,"2,704","1,931","13,523"
10000291,Anglia Ruskin University,C,21,Sociology,,,,EU-based charities (open competitive process),0,0,"1,000",714,"5,000"
10000291,Anglia Ruskin University,C,21,Sociology,,,,"EU industry, commerce and public corporations",0,0,0,0,0
10000291,Anglia Ruskin University,C,21,Sociology,,,,EU (excluding UK) other,0,0,0,0,0
10000291,Anglia Ruskin University,C,21,Sociology,,,,Non-EU-based charities (open competitive process),0,0,0,0,0
10000291,Anglia Ruskin University,C,21,Sociology,,,,Non-EU industry commerce and public corporations,0,0,0,0,0
10000291,Anglia Ruskin University,C,21,Sociology,,,,Non-EU other,0,0,0,0,0
10000291,Anglia Ruskin University,C,21,Sociology,,,,Total income,0,0,"71,611","51,151","358,057"
10000291,Anglia Ruskin University,C,23,Education,,,,"BEIS Research Councils, The Royal Society, British Academy and The Royal Society of Edinburgh","2,273",0,"8,282","6,240","43,685"
10000291,Anglia Ruskin University,C,23,Education,,,,UK-based charities (open competitive process),0,0,"20,641","14,744","103,209"
10000291,Anglia Ruskin University,C,23,Education,,,,UK-based charities (other),"5,209","5,028",0,"1,462","10,237"
10000291,Anglia Ruskin University,C,23,Education,,,,"UK central government bodies/local authorities, health and hospital authorities","18,200","32,097",0,"7,185","50,297"
10000291,Anglia Ruskin University,C,23,Education,,,,UK central government tax credits for research and development expenditure,0,0,0,0,0
10000291,Anglia Ruskin University,C,23,Education,,,,"UK industry, commerce and public corporations",0,0,0,0,0
10000291,Anglia Ruskin University,C,23,Education,,,,UK other sources,"5,754",154,"1,296","1,769","12,388"
10000291,Anglia Ruskin University,C,23,Education,,,,EU government bodies,0,"112,660","46,019","48,965","342,755"
10000291,Anglia Ruskin University,C,23,Education,,,,EU-based charities (open competitive process),0,0,0,0,0
10000291,Anglia Ruskin University,C,23,Education,,,,"EU industry, commerce and public corporations",0,0,0,0,0
